ID,CITY_ID,MAXX,MAXY,MINX,MINY,NAME_AR,NAME_EN,X,Y
10100003060,3,46.705298036493,24.5862579386394,46.6521186198572,24.5516434328355,حي نمار,Namar Dist.,46.6787083281751,24.56895068573745
10100003061,3,46.7224425362588,24.5861450174376,46.6747219532301,24.5440304157484,حي الشفا,Al Shifa Dist.,46.69858224474444,24.565087716593
10100003062,3,46.6640338632854,24.7445464648891,46.6336678552989,24.7205098465461,حي المحمدية,Al Muhammadiyah Dist.,46.64885085929215,24.732528155717603
10100003063,3,46.7180429578166,24.7213193873033,46.6819476443674,24.6754742687208,حي السليمانية,Al Sulaimaniyah Dist.,46.699995301092,24.69839682801205
10100003064,3,46.6926670476298,24.556433016943,46.6588124720917,24.5252052507573,حي المروة,Al Marwah Dist.,46.67573975986075,24.54081913385015
10100003065,3,46.6935022063448,24.5373037219948,46.6363327295565,24.4890649669368,حي عكاظ,Okaz Dist.,46.66491746795065,24.5131843444658
10100003066,3,46.6944618182466,24.5965084010081,46.6416281017079,24.5611036076554,حي شبرا,Shubra Dist.,46.66804495997725,24.578806004331753
10100003067,3,46.6612307465163,24.592367483494,46.6302738212324,24.5649377541686,حي الزهرة,Al Zahrah Dist.,46.64575228387435,24.5786526188313
10100003068,3,46.7070491603833,24.6142098857892,46.6955667322209,24.6018574841705,حي صياح,Siyah Dist.,46.701307946302094,24.60803368497985
10100003069,3,46.6995302059131,24.6171994504272,46.6743653791748,24.595525443168,حي سلطانة,Sultanah Dist.,46.68694779254395,24.6063624467976
10100003070,3,46.7249954798468,24.6072348906361,46.706840383447,24.585089645176,حي اليمامة,Al Yamamah Dist.,46.7159179316469,24.596162267906053
10100003071,3,46.6928294298472,24.6264617733591,46.6689589114753,24.605898415487,حي البديعة,Al Badeah Dist.,46.68089417066125,24.61618009442305
10100003072,3,46.7773124519192,24.5942757967168,46.7109024241147,24.5104511486492,حي المصانع,Al Masani Dist.,46.744107438016954,24.552363472683
10100003073,3,46.8500790567792,24.8394362377671,46.7978472278865,24.8000248324051,حي القادسية,Al Qadisiyah Dist.,46.82396314233285,24.8197305350861
10100003074,3,46.7846170130865,24.6795820375299,46.7482849388019,24.6541399372549,حي الصفا,Al Safa Dist.,46.7664509759442,24.6668609873924
10100003075,3,46.7034185593643,24.7164655532416,46.6635667656248,24.6682084079619,حي العليا,Al Olaya Dist.,46.68349266249455,24.692336980601752
10100003076,3,46.705298036493,24.5961290751741,46.6853562998334,24.582812994116,حي الدريهمية,Al Duraihemiyah Dist.,46.6953271681632,24.58947103464505
10100003077,3,46.869002191185,24.5891071338046,46.8265003594159,24.558752868531,حي الاسكان,Al Iskan Dist.,46.84775127530045,24.5739300011678
10100003078,3,46.8276631869845,24.7227222999693,46.7947366030965,24.692816353954,حي السلام,Al Salam Dist.,46.8111998950405,24.70776932696165
10100003079,3,46.8111902022039,24.7381420934242,46.7833467087531,24.7125850805876,حي المنار,Al Manar Dist.,46.7972684554785,24.7253635870059
10100003080,3,46.8697534164074,24.7648491194241,46.8202559882164,24.7131706176536,حي النسيم الشرقي,East Naseem Dist.,46.8450047023119,24.73900986853885
10100003081,3,46.7699792667216,24.7676900904349,46.7388479240992,24.740047828947,حي القدس,Al Quds Dist.,46.7544135954104,24.753868959690948
10100003082,3,46.7043517703703,24.8014068806244,46.6781164356052,24.7774808452116,حي الوادي,Al Wadi Dist.,46.69123410298775,24.789443862918
10100003083,3,46.6863835072497,24.7938690006385,46.6602144132339,24.7698991067305,حي النفل,Al Nafel Dist.,46.6732989602418,24.7818840536845
10100003084,3,46.6946816820727,24.7774808452116,46.6683758134608,24.7534579338013,حي المصيف,Al Maseef Dist.,46.68152874776675,24.76546938950645
10100003085,3,46.7126570989436,24.7850428271051,46.6863835072497,24.7610399285533,حي التعاون,Al Taawun Dist.,46.69952030309665,24.773041377829202
10100003086,3,46.7305946953447,24.792597247286,46.7043517703703,24.7686129173655,حي الازدهار,Al Ezdihar Dist.,46.7174732328575,24.78060508232575
10100003087,3,46.8026971312617,24.7567574855689,46.7745190974258,24.7302063259883,حي الاندلس,Al Andalus Dist.,46.78860811434375,24.7434819057786
10100003088,3,46.7870112709621,24.7531573180654,46.7488175372127,24.7144980205136,حي الروضة,Al Rawdah Dist.,46.7679144040874,24.7338276692895
10100003089,3,46.8095533298336,24.7125850805876,46.7734793295055,24.6795820375299,حي الروابي,Al Rawabi Dist.,46.79151632966955,24.69608355905875
10100003090,3,46.7947366030965,24.7279281441296,46.7617495731555,24.6946937295241,حي الريان,Al Rayan Dist.,46.778243088126004,24.711310936826848
10100003091,3,46.6792087673371,24.6137991767624,46.6226813058079,24.5804273738316,حي ظهرة البديعة,Dhahrat Al Badeah Dist.,46.6509450365725,24.597113275296998
10100003092,3,47.0623347738144,24.9530759341955,46.8727324463011,24.7731336777636,حي النظيم,Al Nadheem Dist.,46.96753361005775,24.86310480597955
10100003093,3,46.9059726250495,24.7965884726741,46.8413236722127,24.7442701823799,حي الرماية,Al Rimayah Dist.,46.873648148631105,24.770429327526998
10100003094,3,47.0069275363399,24.5964941689786,46.869213630313,24.4980975894709,حي البرية,Al Bariyah Dist.,46.93807058332645,24.547295879224748
10100003095,3,46.8652075159194,24.5735911599951,46.7959402013757,24.5098788624418,حي طيبة,Taybah Dist.,46.830573858647554,24.54173501121845
10100003096,3,46.8338932087793,24.5552321253568,46.7691300438715,24.4823872122347,حي المنصورية,Mansuriyah Dist.,46.8015116263254,24.518809668795747
10100003097,3,46.6270094744659,24.5512813795835,46.412943855481,24.4409404585385,حي ضاحية نمار,Dahiyat Namar Dist.,46.51997666497345,24.496110919061
10100003098,3,47.0045672022418,24.5487912147516,46.8212120142582,24.4102280258439,حي المصفاة,Al Misfat Dist.,46.91288960825,24.479509620297748
10100003099,3,46.6395156657047,24.7039113722027,46.6035887235153,24.656831623919,حي السفارات,Assafarat Dist.,46.621552194610004,24.68037149806085
10100003100,3,46.9599748030002,24.7635015034162,46.8552995036547,24.5939989421326,خشم العان,Khashm Al An,46.90763715332745,24.6787502227744
10100003101,3,46.7580301125209,24.8400657105707,46.71356321017,24.792597247286,حي قرطبة,Qurtubah Dist.,46.73579666134545,24.816331478928348
10100003102,3,46.5954978671841,24.611562294096,46.4378170950087,24.5244787539087,حي طويق,Tuwaiq Dist.,46.5166574810964,24.56802052400235
10100003103,3,46.6556899392626,24.5769378599953,46.5795187081151,24.5425866664706,حي العوالي,Al Awaly Dist.,46.61760432368885,24.55976226323295
10100003104,3,46.6781164356052,24.8102649164188,46.6432327481081,24.7791483080499,حي الربيع,Al Rabie Dist.,46.66067459185665,24.79470661223435
10100003105,3,46.7388479240992,24.7761665269176,46.7126570989436,24.7518670137814,حي المغرزات,Al Mughrazat Dist.,46.7257525115214,24.7640167703495
10100003106,3,46.8993452521433,24.6912153266454,46.80624912628,24.6169020857951,حي السلي,Al Sulay Dist.,46.85279718921165,24.654058706220248
10100003107,3,46.6472498812902,24.7937833845463,46.6127146924351,24.7534362347113,حي العقيق,Al Aqeeq Dist.,46.62998228686265,24.7736098096288
10100003108,3,46.6555653216012,24.7610004669156,46.5904269611848,24.7238383607196,حي النخيل,Al Nakheel Dist.,46.622996141393,24.7424194138176
10100003109,3,46.6683758134608,24.7862827511258,46.640799037137,24.7610004669156,حي الغدير,Al Ghadeer Dist.,46.6545874252989,24.7736416090207
10100003110,3,46.6766947204825,24.7698991067305,46.6472498812902,24.7445566878507,حي المروج,Al Muruj Dist.,46.66197230088635,24.757227897290598
10100003111,3,46.7354060595176,24.6357411605337,46.7173404438495,24.6176310039224,حي العود,Al Oud Dist.,46.726373251683555,24.62668608222805
10100003112,3,46.7365964364544,24.64470136291,46.7177951229945,24.6379258756613,حي ثليم,Thulaim Dist.,46.727195779724454,24.641313619285647
10100003113,3,46.7065520059423,24.6310237994696,46.6922275866493,24.6172950390405,حي الشميسي,Al Shumaisi Dist.,46.699389796295804,24.62415941925505
10100003114,3,46.7038596107536,24.650183718857,46.6926967910951,24.6370235980083,حي الوشام,Al Wisham Dist.,46.69827820092435,24.643603658432653
10100003115,3,46.7111882212067,24.6262592813076,46.705805830322,24.6169013786839,منتزه سلام,Salam Park,46.708497025764345,24.62158032999575
10100003116,3,46.7143165199411,24.6266248951549,46.7100206041601,24.6169770730369,حي الدوبية,Al Dubiyah Dist.,46.7121685620506,24.6218009840959
10100003117,3,46.7176120791033,24.6270908444189,46.7118761813331,24.6189451390786,حي معكال,Meakal Dist.,46.7147441302182,24.62301799174875
10100003118,3,46.7238814808986,24.630003804307,46.7147985282335,24.6208231302156,حي جبرة,Jabrah Dist.,46.71934000456605,24.625413467261303
10100003119,3,46.7173285861114,24.6294459897323,46.7139584459816,24.6268919791332,حي القرى,Al Qura Dist.,46.7156435160465,24.62816898443275
10100003120,3,46.7365964364544,24.6397982765146,46.7163892697964,24.630003804307,حي المرقب,Al Marqab Dist.,46.7264928531254,24.634901040410803
10100003121,3,46.7179017501554,24.6466355090876,46.7030150061015,24.6377056274507,حي الفوطة,Al Futah Dist.,46.71045837812845,24.64217056826915
10100003122,3,46.7047047559064,24.6377056274507,46.6923394782397,24.6297991475266,حي ام سليم,Umm Saleem Dist.,46.698522117073054,24.63375238748865
10100003123,3,46.6529143772022,24.8191228843768,46.6223904083722,24.7737204383455,حي الصحافة,Al Sahafah Dist.,46.6376523927872,24.79642166136115
10100003125,3,46.6540981878636,24.7205098465461,46.6231924820298,24.694188654418,حي الرائد,Al Raed Dist.,46.6386453349467,24.70734925048205
10100003126,3,46.6267564548858,24.6226410174377,46.5730605271214,24.5729210100531,حي العريجاء الغربي,West Oraija Dist.,46.5999084910036,24.5977810137454
10100003127,3,46.6731305114018,24.6359404069435,46.6397166461381,24.6159330116584,حي العريجاء,Al Uraija Dist.,46.656423578769946,24.62593670930095
10100003128,3,46.6695245812997,24.6207903024825,46.6121787851077,24.5907642060758,حي العريجاء الوسطى,Middle Oraija Dist.,46.6408516832037,24.60577725427915
10100003129,3,46.7764961195555,24.7912038681869,46.7305946953447,24.7598203856999,حي الحمراء,Al Hamra Dist.,46.753545407450105,24.7755121269434
10100003130,3,46.8265003594159,24.5874054603868,46.7580625223806,24.5425311240997,حي الدار البيضاء,Al Dar Al Baida Dist.,46.79228144089825,24.56496829224325
10100003131,3,46.7223576069462,24.6231597238076,46.7178607812427,24.6205769991985,حي البطيحا,Al Butaiha Dist.,46.72010919409445,24.62186836150305
10100003132,3,46.7408821883688,24.6952768841708,46.7232043680444,24.6788411639577,حي الزهراء,Al Zahra Dist.,46.7320432782066,24.687059024064247
10100003133,3,46.827031291546,24.6958980736658,46.7959925960333,24.6678674611874,حي الفيحاء,Al Fayha Dist.,46.811511943789654,24.6818827674266
10100003134,3,46.6958193618478,24.6788097665813,46.6781231962229,24.6609085240339,حي المؤتمرات,Al Mutamarat Dist.,46.68697127903535,24.669859145307598
10100003135,3,46.718799235041,24.6278714525267,46.7128483465125,24.6205112645387,حي الوسيطاء,Al Wusayta Dist.,46.71582379077675,24.6241913585327
10100003136,3,47.0030587389378,24.9449896061754,46.8458560288865,24.7872100089126,حي الجنادرية,Al Janadriyah Dist.,46.924457383912156,24.866099807544
10100003137,3,46.8180682585926,24.8092611884405,46.7662999093602,24.7763424783902,حي اشبيلية,Ishbiliyah Dist.,46.792184083976395,24.792801833415353
10100003138,3,46.8597457230211,24.8184730228989,46.8156712613889,24.7648491194241,حي المعيزلة,Al Maizalah Dist.,46.837708492204996,24.7916610711615
10100003139,3,46.8089282745606,24.8244627230728,46.7580301125209,24.7912038681869,حي اليرموك,Al Yarmuk Dist.,46.78347919354075,24.807833295629848
10100003140,3,46.7939266130106,24.8577476265559,46.741595284566,24.807660705362,حي المونسية,Al Munisiyah Dist.,46.7677609487883,24.83270416595895
10100003141,3,46.6277615103364,24.7266066555238,46.5912106624176,24.6929734792318,حي الخزامى,Al Khuzama Dist.,46.609486086377004,24.7097900673778
10100003142,3,46.617332349913,24.7098109603668,46.5572180444485,24.6704032558288,عرقة,Irqah,46.587275197180745,24.6901071080978
10100003143,3,46.6044539855114,24.6635057254566,46.4563291336319,24.5975842605763,حي ظهرة لبن,Dhahrat Laban Dist.,46.53039155957165,24.63054499301645
10100003144,3,46.629331226061,24.7862241768437,46.5725073511364,24.7363494824127,حي حطين,Hitteen Dist.,46.6009192885987,24.761286829628197
10100003145,3,46.6306740426678,24.8265830600719,46.5648020584159,24.7749323269317,حي الملقا,Al Malqa Dist.,46.59773805054185,24.8007576935018
10100003146,3,46.6141125112723,24.9500594991343,46.4963492015187,24.7968407691286,حي القيروان,Al Qairawan Dist.,46.5552308563955,24.873450134131453
10100003147,3,46.6698428341977,24.8430642796387,46.6141125112723,24.8027081460637,حي الياسمين,Al Yasmeen Dist.,46.641977672735,24.822886212851202
10100003148,3,46.6532866320624,24.9700057279335,46.5515297208479,24.8265830600719,حي العارض,Al Arid Dist.,46.60240817645515,24.8982943940027
10100003149,3,46.8047158956905,25.0124436628183,46.5953330841432,24.8193589465686,مطار الملك خالد,King Khalid International Airport,46.70002448991685,24.91590130469345
10100003150,3,46.7011823636581,24.9793075812836,46.5892191649671,24.8102649164188,حي النرجس,Al Narjis Dist.,46.6452007643126,24.894786248851197
10100003151,3,46.7219231099574,24.8309204654988,46.6877847734163,24.8014068806244,جامعة الامام محمد بن سعود الاسلامية,Imam Muhammed Bin Saud Islamic University,46.70485394168685,24.8161636730616
10100003152,3,46.6116204622689,25.0562941149709,46.456581157729,24.9135687999927,حي بنبان,Banban Dist.,46.53410080999895,24.9849314574818
10100003153,3,46.8511380489377,25.1049953129226,46.6675257664607,24.8228129395591,حي الرمال,Al Rimal Dist.,46.7593319076992,24.96390412624085
10100003155,3,46.7662999093602,24.807660705362,46.7402879998025,24.7837418434344,حي غرناطة,Ghirnatah Dist.,46.75329395458135,24.795701274398198
10100003156,3,46.7162545642984,24.6311572006431,46.7121177957662,24.6278714525267,حي الدحو,Al Dahou Dist.,46.7141861800323,24.6295143265849
10100003157,3,46.9835021537402,24.4461817745079,46.9721464868027,24.4367309817167,حي العماجية,Al Ammajiyah Dist.,46.97782432027145,24.4414563781123
10100003158,3,47.0243870902993,24.5179405555361,46.9354559539088,24.4389096576861,حي هيت,Hyt Dist.,46.97992152210405,24.4784251066111
10100003159,3,46.9783576580833,24.4877633654424,46.7979521432471,24.3423127277262,حي الحائر,Al Haer Dist.,46.8881549006652,24.4150380465843
10100003161,3,46.9786464578974,24.4055343060867,46.9414666023801,24.3223482983997,حي ام الشعال,Umm Al Shaal Dist.,46.96005653013875,24.363941302243198
10100003162,3,46.8522027481968,24.4969852415454,46.7897155871452,24.4551050896184,حي الغنامية,Al Ghannamiyah Dist.,46.820959167671006,24.4760451655819
10100003163,3,46.8313920458,24.5028134244678,46.6104747533923,24.3761669189683,حي عريض,Oraid Dist.,46.72093339959615,24.43949017171805
10100003164,3,46.7842751152234,24.5711106390821,46.6774767679852,24.4945914924735,حي بدر,Badr Dist.,46.730875941604296,24.5328510657778
10100003165,3,46.6058119100114,24.6759978888314,46.4671307823439,24.6182275620687,حي المهدية,Al Mahdiyah Dist.,46.53647134617765,24.64711272545005
10100003166,3,46.646852618966,24.7440948844157,46.60210957924,24.7039144220388,جامعة الملك سعود,King Saud University,46.624481099103,24.724004653227247
10100003167,3,46.8482257857244,24.7508657047364,46.7997785678965,24.7004254330449,حي النسيم الغربي,West Naseem Dist.,46.82400217681045,24.72564556889065
10100003168,3,46.9133575769669,24.6458584004814,46.8240623741821,24.5859368139609,حي المشاعل,Al Mishael Dist.,46.868709975574504,24.61589760722115
10100003169,3,46.8892355384586,24.8067802786157,46.8616152100504,24.781670374911,حي الندوة,Al Nadwah Dist.,46.875425374254505,24.79422532676335
10100003172,3,46.5705259493121,24.6193836407829,46.4303467986387,24.5420626674502,حي وادي لبن,Wady Laban Dist.,46.500436373975404,24.580723154116548
10100003174,3,46.8864779573381,24.4540200965811,46.8743777968396,24.4445545818664,حي السدرة,Al Sidrah Dist.,46.88042787708885,24.44928733922375
10100003175,3,47.1266753801999,25.168754627754,47.0479091391053,25.0795260463069,حي التضامن,Al Tadamon Dist.,47.0872922596526,25.12414033703045
10100003176,3,46.4433329729661,24.6027403102347,46.316375095306,24.5233515417001,مدينة الملك عبدالله للطاقة,King Abdullah City for Energy,46.379854034136045,24.5630459259674
10100003178,3,47.3013230150024,25.1169752777497,47.2391027875566,25.0706644472879,حي الرحاب,Al Rihab Dist.,47.2702129012795,25.0938198625188
10100003179,3,47.3121326862297,25.087659138915,47.2497239805185,25.0402906054723,حي المجد,Al Majd Dist.,47.280928333374106,25.06397487219365
10100003180,3,47.2497239805185,25.1038306620908,47.2111770871834,25.0605682060965,حي الدانة,Al Danah Dist.,47.230450533850956,25.082199434093653
10100003182,3,47.2607383825383,25.0706644472879,47.2189447425182,25.026456393262,حي الرسالة,Al Risalah Dist.,47.23984156252825,25.04856042027495
10100003183,3,46.4821470909517,25.0978699457069,46.37379241438,25.0159684171558,حي الخير,Al Khair Dist.,46.427969752665845,25.05691918143135
10100003184,3,47.2306493207506,25.026456393262,47.1292307943328,24.9819958581393,حي الفرسان,Al Fursan Dist.,47.1799400575417,25.004226125700647
10100003185,3,47.1814802620511,25.0981024780921,47.0983561616003,25.044375167158,حي الشعلة,Al Sholah Dist.,47.1399182118257,25.071238822625048
10100003186,3,47.2253975032102,25.0605682060965,47.1814802620511,25.0231773549664,حي الراية,Al Rayah Dist.,47.20343888263065,25.04187278053145
10100003187,3,47.2189447425182,25.101611072012,47.1810824992171,25.0535049378384,حي الزهور,Al Zahour Dist.,47.20001362086765,25.0775580049252
10100003188,3,47.1126763801492,25.0893947403686,47.0234563891296,25.0054576322557,حي الزاهر,Al Zaher Dist.,47.0680663846394,25.04742618631215
10100003189,3,46.9119113639695,24.9709113811199,46.8406306472658,24.8920283765973,حي المرجان,Al Marjan Dist.,46.87627100561765,24.9314698788586
10100003190,3,46.8845154649218,24.9052406339172,46.8431487791505,24.8394362377671,حي البيان,Al Bayan Dist.,46.86383212203615,24.87233843584215
10100003191,3,47.1945889801941,25.0535049378384,47.0801774614757,24.9864900566266,حي العلا,Al Ula Dist.,47.1373832208349,25.019997497232502
10100003192,3,47.0859769326058,25.0196443208947,47.01672605558,24.9448319064073,حي المشرق,Al Mashriq Dist.,47.0513514940929,24.982238113651
10100003193,3,47.3247232487536,25.060744092413,47.2253975032102,24.9901246352048,حي النخبة,Al Nakhbah Dist.,47.2750603759819,25.0254343638089
10100003194,3,47.0210526475447,24.9672736546659,46.9111517105527,24.9111386391178,حي السحاب,Al Sahab Dist.,46.966102179048704,24.93920614689185
10100003195,3,46.9278707945634,24.9255964259192,46.8674908531093,24.8859033674565,حي الوسام,Al Wasam Dist.,46.89768082383635,24.90574989668785
10100024001,24,45.3452619260001,25.9160168130001,45.3285474028622,25.8970812690001,حي المرقب,Al Marqab Dist.,45.336904664431145,25.906549041000098
